BЋla,https://drinkbela.com/,"BЋla uses Ayurvedic herbs like Turmeric, Tulsi, Ginger, Amla, along with electrolytes and vitamins for holistic wellness",seed stage,wellness beauty;food,,2016,SEED,520000,USD,2080000-3120000,2020,6,,1,TRUE,2080000-3120000,jun/2020,n/a
TRAV4COLLEGE,http://trav4college.com,An Educational Technology platform that simplifies the College Application Process for Africans,early growth stage,education,education management,2019,ANGEL,150000,USD,600000-900000,2020,5,,1,TRUE,,,n/a
Gas Valet,http://gasvalet.me,Allows convenience store owners to provide tech-enabled services to their customers,seed stage,energy;transportation,oil & gas,2017,CONVERTIBLE,22500,USD,,2020,5,,1,TRUE,,,n/a
Gant Medical,http://gantmed.com,Manufacturer of disposable medical products that focus on the hygiene of the consumer,seed stage,health,,2018,SEED,750000,USD,3000000-4500000,2020,5,,1,TRUE,3000000-4500000,may/2020,n/a
EV HUMAN and EVH,http://evhotelgroup.com,EV Hotel is the first smart hotel brand. Crypto Trade Floor/ NFT Lobby and world renowned technology Evaihotels.com,seed stage,real estate,,2018,SEED,0,USD,,2020,4,,1,TRUE,,,n/a
Sonder Health Plans,http://sonderhealthplans.com,Sonder Health Plans Medicare Advantage Plans in Atlanta,early growth stage,health,,2018,EARLY VC,7700000,USD,30800000-46200000,2020,4,,1,TRUE,,,n/a
Thrive Technologies,http://thrivetech.com,"The leading provider of cloud based demand forecasting, cloud based inventory replenishment and inventory performance software ",seed stage,marketing;enterprise software,marketing analytics,2001,SEED,0,USD,,2020,4,Campus Founders Fund,1,TRUE,,,venture_capital
Tip Top Proper Cocktails,http://tiptopcocktails.com/,Beverage company that is making delicious cocktails available on the go,early growth stage,food,innovative food;food logistics & delivery,2017,ANGEL,0,USD,,2020,3,,1,TRUE,,,n/a
OVA,http://ova.work,,early growth stage,legal,,2018,SEED,0,USD,,2020,3,,1,TRUE,,,n/a
Menergi,http://menergi.org,Ecosystem that provides institutional donors access to a diverse pool of nonprofits and communities,seed stage,,,2019,EARLY VC,60000,USD,240000-360000,2020,3,Right Side Capital Management;Boomtown Accelerators,1,TRUE,,,venture_capital
All Star Kid,http://allstarkid.com,,seed stage,kids,,2013,LATE VC,0,USD,,2020,2,Detroit Equities,1,TRUE,,,venture_capital
Advanced Claims Technologies,http://act.claims,Provides accurate and economical roof sketches,early growth stage,real estate,real estate services,2015,SEED,400000,USD,1600000-2400000,2020,2,,1,TRUE,,,n/a
Atheraxon,http://atheraxon.com,Development of ubiquitous chemical warfare agent detection systems,seed stage,transportation,logistics & delivery;maintenance,2018,SEED,250000,USD,1000000-1500000,2020,2,ATDC;Creative Destruction Lab;NSF - National Science Foundation;Georgia Research Alliance,4,TRUE,,,n/a
ASP Global,http://aspglobal.com,A leading global sourcing agent/wholesaler of medical supplies with a proven track record,late growth stage,health,pharmaceutical,2003,GROWTH EQUITY VC,0,USD,,2020,2,Incline Equity Partners,1,TRUE,,,private_equity
Kaleris,http://kaleris.com,,late growth stage,enterprise software,,2019,,0,USD,,2020,1,Accel-KKR,1,TRUE,,,"private_equity,venture_capital"
Encompass,http://encompass.com,,,semiconductors,,,GROWTH EQUITY VC,0,USD,,2020,1,Comvest Partners;Technology Crossover Ventures;Parts Town,2,TRUE,,,private_equity
Cyber List,https://cambiosacademy.com,Cyber Security Training and Phishing,seed stage,security,,2018,SEED,200000,USD,800000-1200000,2020,1,,1,TRUE,,,n/a
Ticket Alternative,http://ticketalternative.com,Tickets thousands of events and venues annually across the US,early growth stage,event tech;marketing,,2003,EARLY VC,776000,USD,3104000-4656000,2020,1,,1,TRUE,3104000-4656000,jan/2020,n/a
Make Music Count,http://makemusiccount.com,"New creative mathematics curriculum, by award winning educator marcus blackwell",seed stage,music;education,,2013,SEED,0,USD,,2020,1,Techstars;Google for Startups Accelerator;Techstars Boston;Techstars Paris;Techstars Stockholm,2,TRUE,,,n/a
BestFit,https://best-fit.app/,"Connects college students to the resources they need, right when they need them",seed stage,education;jobs recruitment,,2017,SEED,0,USD,,2020,1,Techstars;Google for Startups Accelerator;Techstars Boston;Techstars Stockholm;Techstars Paris;Future Finder Challenge;The Rise Prize,5,TRUE,,,accelerator
OnPay,https://onpay.com/,"Fast-growing software company that offers small businesses and accountants the best payroll in the cloud backed up by a team of helpful, friendly experts",late growth stage,fintech,payments,2011,EARLY VC,6000000,USD,24000000-36000000,2020,1,,1,TRUE,24000000-36000000,jan/2020,n/a
Blinc,http://blinc.ma,"Blinc, everywhere and at any time",,transportation,,,SEED,400000,USD,1600000-2400000,2019,12,,1,TRUE,,,n/a
LeaseQuery,http://leasequery.com,"Easy button for lease accounting, excel in seamlessly transitioning you to the new FASB lease accounting standards",late growth stage,fintech,financial management solutions,2011,SERIES A,40000000,USD,160000000-240000000,2019,11,Atlanta Ventures;Panoramic Ventures;Valor Ventures;BIP Capital;BIP Ventures,1,TRUE,160000000-240000000,nov/2019,n/a
Displae,http://displae.co,Blurs the line between the online and in-person shopping experiences,seed stage,marketing,adtech,2019,SEED,500000,USD,2000000-3000000,2019,10,,1,TRUE,,,n/a
Stugo,http://stugo.com,"Web and mobile based platform for booking, and listing studios",seed stage,real estate,real estate software,2019,SEED,80000,USD,320000-480000,2019,10,,1,TRUE,,,n/a
Lionheart Games,http://lionheartgames.com,"Lionheart Games С Small Teams, Great Games",seed stage,gaming,,2019,EARLY VC,2000000,USD,8000000-12000000,2019,9,,1,TRUE,8000000-12000000,sep/2019,n/a
Anvizent,http://anvizent.com,Automated Data Analytics for your ERP,early growth stage,enterprise software,,2015,SEED,1000000,USD,4000000-6000000,2019,8,Gauss Ventures,1,TRUE,,,venture_capital
PawPlex Labs,http://pawplexlabs.com,,seed stage,health,,2019,SEED,0,USD,,2019,8,,1,TRUE,,,n/a
Fletcher Group,http://fletchergroup.org,"Technical Assistance For Building Safe, Sustainable Recovery Housing",early growth stage,health,,2003,EARLY VC,6600000,USD,26400000-39600000,2019,8,U.S. Department of Health & Human Services,1,TRUE,,,government & non-profit
Sahoja,http://sahoja.co,"Online community centered around doing good where you can connect, give, and shop",late growth stage,media,social media;publishing,2019,SEED,1400000,USD,5600000-8400000,2019,7,,1,TRUE,,,n/a
HumazeMD,http://humazemd.com,Platform for Providers to Showcase Before & After Photos,seed stage,security,cloud & infrastructure,2016,SEED,100000,USD,400000-600000,2019,7,,1,TRUE,,,n/a
Finero,http://fineropay.com,Focused on the unbanked in emerging markets,seed stage,fintech,,2019,SEED,700000,USD,2800000-4200000,2019,6,,1,TRUE,,,n/a
Surefhir,https://www.surefhir.co/,We build EHR plug-in apps to solve the attribution problem and identify opportunities to improve quality and value,seed stage,enterprise software,,2017,SEED,150000,USD,600000-900000,2019,5,Jumpstart Foundry;Flashpoint,1,TRUE,600000-900000,may/2019,venture_capital
Kommute,https://www.kommute.com/,"A video messaging platform that is the most efficient, expressive, and effective way to communicate with coworkers and customers",seed stage,media;enterprise software,social media,2019,SEED,0,USD,,2019,4,Google for Startups Accelerator;2048 Ventures,2,TRUE,,,venture_capital
Nexza,https://www.nexza.com,Recruiting platform that confidentially connects software professionals with hiring software teams,seed stage,jobs recruitment,,2018,SEED,650000,USD,2600000-3900000,2019,4,Jon Hallett,1,TRUE,2600000-3900000,apr/2019,angel
Vineyard Capital Partners,http://vineyardcp.com,,early growth stage,,,2002,EARLY VC,7981700,USD,31926800-47890200,2019,3,South Central,1,TRUE,,,n/a
Enviroscent,http://enviroscent.com,Provides options for air fresheners that actually smelled good and werenХt loaded with toxic chemicals,early growth stage,home living,,2001,EARLY VC,1800000,USD,7200000-10800000,2019,3,Alerion Partners,2,TRUE,,,n/a
GreenPrint,http://greenprintcorp.com,Innovative Solutions Sustainable Tomorrow,early growth stage,home living;transportation,,2014,EARLY VC,0,USD,,2019,3,Engage Ventures;Tech Square Ventures;Atlanta Ventures;Chattanooga Renaissance Fund;Southeast Investor Group,1,TRUE,,,corporate_venture_fund
Ideas United,http://ideasunited.com,"Creative studio built on the power of storytelling for students, brands, universities+nonprofits & originals",late growth stage,media,content production,2003,EARLY VC,15000000,USD,60000000-90000000,2019,3,Kayne Anderson Growth Capital,1,TRUE,60000000-90000000,mar/2019,"private_equity,venture_capital"
WelcomeHome Software,http://welcomehomesoftware.com,Helps senior living communities target and win the right residents,early growth stage,real estate;home living,real estate software,2017,EARLY VC,0,USD,,2019,2,Jumpstart Foundry;Jumpstarthealth,1,TRUE,,,corporate
Pay2goEvents Llc,http://pay2goevents.com,,seed stage,,,,SEED,100000,USD,400000-600000,2019,2,,1,TRUE,,,n/a
GuideRx,http://guiderx.com/,Solving the challenge of delivery of genetic therapies,early growth stage,health,biotechnology,2018,EARLY VC,2500000,USD,10000000-15000000,2019,2,,1,TRUE,10000000-15000000,feb/2019,n/a
Axis Replay,https://www.axisreplay.com/,Entertainment and event facility for video games and esports,seed stage,gaming,esports;console & pc gaming,2018,SEED,0,USD,,2019,2,RIISE Ventures,1,TRUE,,,corporate
Topo,http://topo.ai,,early growth stage,security;enterprise software,,2017,SEED,0,USD,,2019,1,Crisis24;Oyster Angel Fund,2,TRUE,,,venture_capital
Verinext,http://verinext.com,"At Anexinet, we stand true to our founding mission of more than a decade:",late growth stage,,,2000,GROWTH EQUITY VC,0,USD,,2019,1,Mill Point Capital;Energy Impact Partners (EIP);VeriStor Systems,2,TRUE,,,private_equity
Cloud 9 Software,http://cloud9.software,"A browser-based practice management system for orthodontics, pediatric dentistry, group practices, and DSOs/Osos",late growth stage,health;enterprise software,health platform,2010,,0,USD,,2019,1,Accel-KKR;Planet DDS,2,TRUE,,,"private_equity,venture_capital"
Wave Technologies,http://trywave.co,Transforming the way goods move around cities by enabling anyone to have anything delivered from retail stores on-demand,early growth stage,transportation;marketing,logistics & delivery;ecommerce solutions,2018,SEED,500000,USD,2000000-3000000,2018,12,,1,TRUE,,,n/a
Titan Autonomous,https://www.titanautonomous.com/,"Titan Autonomous is provides on-premise and cloud super computing solutions for the healthcare, artificial intelligence industries",seed stage,health,,2017,SEED,100000,USD,400000-600000,2018,12,,1,TRUE,400000-600000,dec/2018,n/a
BE LUX,http://belux.life/,Your personal on demand luxury service provider and more,seed stage,home living,,2015,SEED,0,USD,,2018,12,,1,TRUE,,,n/a
iChek,http://ichektears.com,"A pioneer in the development of an active sensor based contact lens, and is turning a contact lens into a wearable health monitor",seed stage,health,medical devices,2018,SEED,0,USD,,2018,11,,1,TRUE,,,n/a
Sellr,http://getsellr.com,Use your smart phone to turn a barcode into an online promotion for your store,seed stage,marketing,,2015,SEED,998200,USD,3992800-5989200,2018,11,,1,TRUE,,,n/a
Alpha Comm Enterprises,http://alphacomm.com,Private-label wireless accessory programs,late growth stage,fashion,,1996,GROWTH EQUITY VC,0,USD,,2018,10,McCarthy Capital,1,TRUE,,,private_equity
Kamadojoe,http://kamadojoe.com,Kamado JoeЁ | Ceramic Grills | Ceramic Smoker| Kamado Grill,late growth stage,fashion,,2009,GROWTH EQUITY VC,0,USD,,2018,9,The Middleby;Dominus Capital,2,TRUE,,,"private_equity,venture_capital"
Association Health Plans of America,https://ahpahealth.org,Allows small business real change and new choices for health coverage,early growth stage,health,,2003,EARLY VC,2400000,USD,9600000-14400000,2018,9,,1,TRUE,,,n/a
Irrimax,http://www.irrisept.com/,Irrimax is a medical device company,late growth stage,health,,2003,EARLY VC,0,USD,,2018,9,Decathlon Capital Partners;Crown Capital Investments,1,TRUE,,,"private_equity,venture_capital"
Good Morning Breakfast Bar,http://goodmorningbreakfastbar.com,,,food,,,EARLY VC,0,USD,,2018,8,Detroit Equities,1,TRUE,,,venture_capital
Corlex Capital,http://corlexcapital.com,Independent financial sponsor that has redefined the private equity model by leveraging the knowledge capital,late growth stage,fintech,wealth management,2016,EARLY VC,2800000,USD,11200000-16800000,2018,8,,1,TRUE,,,n/a
ExceptionALLY,https://growexceptionally.com/,Delivers a customized solution to help parents navigate the IEP process,early growth stage,education;kids,,2014,SEED,120000,USD,2000000,2018,8,Y Combinator;NewSchools Venture Fund,2,TRUE,2000000,aug/2018,accelerator
Soundcollide,https://www.soundcollide.com,Music tech startup helping artists gain more control and ownership from their music,seed stage,music,,2018,SEED,0,USD,,2018,8,Boomtown Accelerators;Right Side Capital Management,1,TRUE,,,venture_capital
Paybaks Financial,http://paybaks.com,,seed stage,fintech,,2018,SEED,0,USD,,2018,8,,1,TRUE,,,n/a
Tailgatehouse,http://tailgatehouse.com,Caters to corporations and high-end clientele seeking an innovative premium tailgating experience at premier sporting events,seed stage,sports;media,sport media;sport supplements,2017,CONVERTIBLE,0,USD,,2018,8,,1,TRUE,,,n/a
Local Vine,http://localvinestore.com,,late growth stage,food,,2016,SEED,6360000,USD,25440000-38160000,2018,7,,1,TRUE,,,n/a
BigTeam,http://bigteam.co,"Feedback management platform for small businesses, startups and growing brands",seed stage,marketing;enterprise software,marketing analytics;adtech,2017,SEED,120000,USD,480000-720000,2018,7,Techstars;Techstars Boston;Techstars Stockholm;Techstars Paris,1,TRUE,,,n/a
JRL Energy,http://jrlcoal.com,Vertically integrated coal enterprise,early growth stage,energy;home living,,2016,SEED,1500000,USD,6000000-9000000,2018,7,,3,TRUE,8000000-12000000,jan/2023,n/a
Vidara Therapeutics,http://vidararx.com,"Vidara Therapeutics Research Limited was incorporated in 2003 and is based in Dublin, Ireland",seed stage,health,health platform,2003,EARLY VC,2300000,USD,9200000-13800000,2018,7,Horizon Therapeutics,2,TRUE,9200000-13800000,jul/2018,n/a
NextGen Avionics,https://logicircuit.com,,,,,,ANGEL,500000,USD,2000000-3000000,2018,6,,1,TRUE,,,n/a
Sanus Solutions,http://sanussolutions.com,Medical information services company that specializes in using AI to help prevent surgical site infections,seed stage,health,,2017,SEED,0,USD,,2018,5,,1,TRUE,,,n/a
TommyRun,http://tommyrun.com,App that allows you to order building materials at the press of a button,seed stage,jobs recruitment,,2017,SEED,600000,USD,2400000-3600000,2018,5,Techstars;ATDC;Techstars Boston;Techstars Stockholm;Techstars Paris,1,TRUE,2400000-3600000,may/2018,n/a
Give Daan,http://givedaan.com,"Mobile platform that aims to combine the mobile, physical, and web forms of donation into one integrated, holistic experience",seed stage,enterprise software,,2017,SEED,0,USD,,2018,5,,1,TRUE,,,n/a
